signal,mMed,mDark,rinv,yukawa,year,category,region,cross_section,signal_yield_unit_xsec,signal_yield_scaled,background_yield,signal_background_ratio
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,1SVJ,B,0.0717800036072731,7.51266299188137,0.5392589766574718,5215.0,0.0001034053646514
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,1SVJ,C,0.0717800036072731,0.6841983199119568,0.0491117578713704,31472.0,1.5604905271787764e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,1SVJ,D,0.0717800036072731,1.1332454681396484,0.0813443637909898,6792.0,1.1976496435658109e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,2SVJ,A,0.0717800036072731,7.591427240520716,0.5449126747089282,5918.0,9.20771670680852e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,2SVJ,B,0.0717800036072731,4.769824704155326,0.3423780344703296,1944.0,0.000176120388102
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,2SVJ,C,0.0717800036072731,0.0112594468519091,0.0008082031356459,7998.0,1.0105065461939673e-07
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,2SVJ,D,0.0717800036072731,9.999999747378752e-05,7.178000179395769e-06,2542.0,2.8237608888260303e-09
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,3PSVJ,A,0.0717800036072731,0.3487920202314853,0.025036292470404,695.0,3.602344240345912e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,3PSVJ,B,0.0717800036072731,0.6986956112086773,0.0501523734929447,305.0,0.0001644340114522
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,3PSVJ,C,0.0717800036072731,9.999999747378752e-05,7.178000179395769e-06,926.0,7.7516200641423e-09
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2017,3PSVJ,D,0.0717800036072731,0.0073351673781871,0.0005265183408662,438.0,1.2020966686443425e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,0SVJ,A,0.0717800036072731,26.77921313047409,1.9222120151053652,49142.0,3.911546162356773e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,0SVJ,B,0.0717800036072731,7.691909626126289,0.5521253007101637,6523.0,8.464284849151675e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,0SVJ,C,0.0717800036072731,0.3870033025741577,0.0277790984547996,70693.0,3.929540188533468e-07
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,0SVJ,D,0.0717800036072731,0.1732005029916763,0.012432332729524,8764.0,1.41856831692424e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,1SVJ,A,0.0717800036072731,29.83310616016388,2.1414204677927247,35202.0,6.083235236045465e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,1SVJ,B,0.0717800036072731,15.385055424645545,1.1043393338791538,7136.0,0.0001547560725727
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,1SVJ,C,0.0717800036072731,0.9073918461799622,0.0651325899920078,50266.0,1.295758365336567e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,1SVJ,D,0.0717800036072731,0.4034563302993774,0.0289600968442664,10039.0,2.884759123843657e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,2SVJ,A,0.0717800036072731,11.261211313307284,0.8083297886914614,8813.0,9.172016211181908e-05
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,2SVJ,B,0.0717800036072731,7.579803342930973,0.5440783112980059,2731.0,0.0001992231092266
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,2SVJ,C,0.0717800036072731,0.070852905511856,0.0050858218132268,12429.0,4.091899439397219e-07
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,2SVJ,D,0.0717800036072731,0.4463064074516296,0.032035875536827,4005.0,7.998970171492402e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,3PSVJ,A,0.0717800036072731,1.9889343678951263,0.1427657161021416,987.0,0.000144646115605
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,3PSVJ,B,0.0717800036072731,1.8436320126056671,0.1323359125153189,438.0,0.0003021367865646
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,3PSVJ,C,0.0717800036072731,0.143625795841217,0.01030946014358,1338.0,7.705127162615864e-06
t-channel_mMed-2500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,2500,20,0.7,1.0,2018,3PSVJ,D,0.0717800036072731,0.3807880878448486,0.0273329703191098,680.0,4.0195544586926265e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,0SVJ,A,0.0360299982130527,5.1012201346457005,0.183796952335673,25140.0,7.310936847083256e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,0SVJ,B,0.0360299982130527,0.6674412721768022,0.0240479078438478,3538.0,6.797034438622895e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,0SVJ,C,0.0360299982130527,0.2075053751468658,0.0074764182957404,31234.0,2.393679418499201e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,0SVJ,D,0.0360299982130527,0.0167187582701444,0.0006023768305977,4121.0,1.4617248983202206e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,1SVJ,A,0.0360299982130527,6.260544739663601,0.225567415782816,18741.0,1.2036039474031057e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,1SVJ,B,0.0360299982130527,2.2697101617231965,0.0817776530710343,3974.0,2.057817138173989e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,1SVJ,C,0.0360299982130527,0.4556001424789428,0.0164152723193828,23117.0,7.100952683904861e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,1SVJ,D,0.0360299982130527,0.0882031247019767,0.0031779584253978,4870.0,6.52558198233652e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,2SVJ,A,0.0360299982130527,2.285430017858744,0.0823440394595075,4901.0,1.6801477139258836e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,2SVJ,B,0.0360299982130527,1.092543316539377,0.0393643337425964,1598.0,2.4633500464703644e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,2SVJ,C,0.0360299982130527,9.999999747378752e-05,3.602999730285839e-06,6260.0,5.755590623459807e-10
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,2SVJ,D,0.0360299982130527,0.033019583672285,0.0011896955407081,2067.0,5.755662993266437e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,3PSVJ,A,0.0360299982130527,0.7548786122351885,0.0271982750499055,572.0,4.754943190542927e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,3PSVJ,B,0.0360299982130527,0.225320428609848,0.008118294640177,269.0,3.01795339783535e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,3PSVJ,C,0.0360299982130527,9.999999747378752e-05,3.602999730285839e-06,748.0,4.816844559205667e-09
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2016,3PSVJ,D,0.0360299982130527,9.999999747378752e-05,3.602999730285839e-06,344.0,1.0473836425249532e-08
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,0SVJ,A,0.0360299982130527,5.539566177874804,0.1995905594899163,33092.0,6.031384004892916e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,0SVJ,B,0.0360299982130527,2.2109942622482777,0.0796621193178752,4860.0,1.639138257569449e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,0SVJ,C,0.0360299982130527,0.0994691178202629,0.003583872137318,44985.0,7.966815910454597e-08
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,0SVJ,D,0.0360299982130527,0.0026208243798464,9.442829772259076e-05,5899.0,1.600750936134781e-08
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,1SVJ,A,0.0360299982130527,8.201385617256165,0.2954959091342957,22946.0,1.2877883253477545e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,1SVJ,B,0.0360299982130527,2.388659412972629,0.0860633943809953,5215.0,1.6503047819941577e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,1SVJ,C,0.0360299982130527,0.2927916944026947,0.0105492842261257,31472.0,3.35195863819451e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,1SVJ,D,0.0360299982130527,0.5371573567390442,0.0193537786034358,6792.0,2.849496260812113e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,2SVJ,A,0.0360299982130527,2.659581075422466,0.0958247013949402,5918.0,1.6192075261057826e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,2SVJ,B,0.0360299982130527,1.1726772207766771,0.0422515581690712,1944.0,2.173434062195025e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,2SVJ,C,0.0360299982130527,0.0245710313320159,0.0008852942149853,7998.0,1.1068944923548325e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,2SVJ,D,0.0360299982130527,0.0382386073470115,0.0013777369543824,2542.0,5.419893604966358e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,3PSVJ,A,0.0360299982130527,0.6699314266443253,0.0241376281048628,695.0,3.473040015088185e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,3PSVJ,B,0.0360299982130527,0.4918297501280904,0.0177206250182412,305.0,5.810040989587296e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,3PSVJ,C,0.0360299982130527,9.999999747378752e-05,3.602999730285839e-06,926.0,3.890928434433952e-09
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2017,3PSVJ,D,0.0360299982130527,9.999999747378752e-05,3.602999730285839e-06,438.0,8.226026781474518e-09
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,0SVJ,A,0.0360299982130527,7.553020466119051,0.2721353138974199,49142.0,5.537733789781041e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,0SVJ,B,0.0360299982130527,2.759055459871888,0.0994087632888974,6523.0,1.5239730689697598e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,0SVJ,C,0.0360299982130527,0.2735783755779266,0.0098570283832025,70693.0,1.3943429170077034e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,0SVJ,D,0.0360299982130527,0.1042580157518386,0.0037564161212351,8764.0,4.286189093148295e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,1SVJ,A,0.0360299982130527,10.54467798024416,0.3799247287854132,35202.0,1.0792702936918731e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,1SVJ,B,0.0360299982130527,4.930996643379331,0.1776638002495261,7136.0,2.4896832994608485e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,1SVJ,C,0.0360299982130527,0.3679024875164032,0.0132555259677936,50266.0,2.637075949507351e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,1SVJ,D,0.0360299982130527,0.0906705930829048,0.0032668613067534,10039.0,3.254170043583513e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,2SVJ,A,0.0360299982130527,4.651168478652835,0.1675815919744687,8813.0,1.9015271981671248e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,2SVJ,B,0.0360299982130527,1.730543297715485,0.0623514719242992,2731.0,2.2831004000109572e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,2SVJ,C,0.0360299982130527,0.3761070966720581,0.0135511380210106,12429.0,1.090283853971413e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,2SVJ,D,0.0360299982130527,0.2098574489355087,0.0075611635101421,4005.0,1.887930963830756e-06
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,3PSVJ,A,0.0360299982130527,1.0001511257141829,0.0360354432722646,987.0,3.651007423735021e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,3PSVJ,B,0.0360299982130527,0.4663291480392217,0.0168018383705475,438.0,3.836036157659257e-05
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,3PSVJ,C,0.0360299982130527,0.0091839088127017,0.0003308962181104,1338.0,2.473065905160548e-07
t-channel_mMed-3000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3000,20,0.7,1.0,2018,3PSVJ,D,0.0360299982130527,9.999999747378752e-05,3.602999730285839e-06,680.0,5.298529015126234e-09
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,0SVJ,A,0.019990000873804,1.7150978613644838,0.0342848077473354,25140.0,1.3637552803236038e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,0SVJ,B,0.019990000873804,0.7968585174530745,0.0159292024601851,3538.0,4.502318388972616e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,0SVJ,C,0.019990000873804,0.0203218348324298,0.0004062334960575,31234.0,1.3006131012920926e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,0SVJ,D,0.019990000873804,0.0563024021685123,0.0011254850685458,4121.0,2.731096987492903e-07
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,1SVJ,A,0.019990000873804,3.133652299642563,0.0626417122080527,18741.0,3.342495715706352e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,1SVJ,B,0.019990000873804,0.600187155418098,0.0119977417612537,3974.0,3.0190593259319867e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,1SVJ,C,0.019990000873804,0.0157958902418613,0.0003157598597373,23117.0,1.3659205767933527e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,1SVJ,D,0.019990000873804,0.0784656703472137,0.0015685288188044,4870.0,3.220798395902297e-07
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,2SVJ,A,0.019990000873804,0.9598161880858244,0.0191867264385268,4901.0,3.914859505922639e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,2SVJ,B,0.019990000873804,1.013202778995037,0.0202539244374514,1598.0,1.267454595585196e-05
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,2SVJ,C,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,6260.0,3.1932907937402715e-10
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,2SVJ,D,0.019990000873804,0.2154049277305603,0.0043059446935555,2067.0,2.083185628232021e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,3PSVJ,A,0.019990000873804,0.1482259351760149,0.0029630365736889,572.0,5.180133870085582e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,3PSVJ,B,0.019990000873804,0.1062400862574577,0.0021237394171195,269.0,7.89494207107655e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,3PSVJ,C,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,748.0,2.6724599423548263e-09
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2016,3PSVJ,D,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,344.0,5.811046618841309e-09
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,0SVJ,A,0.019990000873804,3.436833575367928,0.0687023061747238,33092.0,2.076100150330104e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,0SVJ,B,0.019990000873804,0.6792925512418151,0.0135790586928924,4860.0,2.794044998537537e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,0SVJ,C,0.019990000873804,0.1244774162769317,0.0024883036601447,44985.0,5.531407491707744e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,0SVJ,D,0.019990000873804,0.0248362123966217,0.0004964759075104,5899.0,8.416272376851155e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,1SVJ,A,0.019990000873804,3.232190739363432,0.0646114957041762,22946.0,2.8158064893304364e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,1SVJ,B,0.019990000873804,1.5048423204571009,0.0300817993008746,5215.0,5.768322013590543e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,1SVJ,C,0.019990000873804,0.1236329674720764,0.0024714231277977,31472.0,7.852767945468317e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,1SVJ,D,0.019990000873804,0.0484735332429409,0.0009689859718827,6792.0,1.4266577913468137e-07
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,2SVJ,A,0.019990000873804,1.7565971394069493,0.0351143783516665,5918.0,5.933487386222799e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,2SVJ,B,0.019990000873804,0.5180764342658222,0.010356348373671,1944.0,5.327339698390456e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,2SVJ,C,0.019990000873804,0.0079065226018428,0.0001580513937195,7998.0,1.9761364556087603e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,2SVJ,D,0.019990000873804,0.0278237834572792,0.0005561974556235,2542.0,2.1880309033184285e-07
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,3PSVJ,A,0.019990000873804,0.2404625527560711,0.004806846639711,695.0,6.916326100303599e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,3PSVJ,B,0.019990000873804,0.0183179657906293,0.0003661761521609,305.0,1.2005775480688245e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,3PSVJ,C,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,926.0,2.1587473400447194e-09
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2017,3PSVJ,D,0.019990000873804,0.0239246450364589,0.0004782536751842,438.0,1.0919033680006025e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,0SVJ,A,0.019990000873804,3.884374232962728,0.0776486443111066,49142.0,1.5800871822698846e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,0SVJ,B,0.019990000873804,1.2630979493260384,0.0252493291107275,6523.0,3.87081543932662e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,0SVJ,C,0.019990000873804,0.1099041178822517,0.0021969834125008,70693.0,3.107780703182591e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,0SVJ,D,0.019990000873804,0.0574155449867248,0.0011477367944545,8764.0,1.309603827538295e-07
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,1SVJ,A,0.019990000873804,5.277436550706625,0.1054959612600705,35202.0,2.9968740770430826e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,1SVJ,B,0.019990000873804,2.441045851679519,0.0487965087080692,7136.0,6.838075771870686e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,1SVJ,C,0.019990000873804,0.1978432685136795,0.0039548871104646,50266.0,7.867916903005396e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,1SVJ,D,0.019990000873804,0.4096522331237793,0.0081889484981001,10039.0,8.157135668991043e-07
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,2SVJ,A,0.019990000873804,1.4506750348955393,0.0289989952151674,8813.0,3.290479429838588e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,2SVJ,B,0.019990000873804,1.046820641029626,0.0209259455288982,2731.0,7.662374781727676e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,2SVJ,C,0.019990000873804,0.0428645499050617,0.0008568623900573,12429.0,6.894057366299771e-08
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,2SVJ,D,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,4005.0,4.991261015933608e-10
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,3PSVJ,A,0.019990000873804,0.3887783599784598,0.0077716797556854,987.0,7.874042305659065e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,3PSVJ,B,0.019990000873804,0.0961898388341069,0.0019228349623448,438.0,4.390034160604709e-06
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,3PSVJ,C,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,1338.0,1.4940209543209343e-09
t-channel_mMed-3500_mDark-20_rinv-0p7_alpha-peak_yukawa-1,3500,20,0.7,1.0,2018,3PSVJ,D,0.019990000873804,9.999999747378752e-05,1.99900003688141e-06,680.0,2.939705936590309e-09
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,0SVJ,A,0.0118500003591179,1.2457494800910354,0.0147621317864497,25140.0,5.871969684347536e-07
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,0SVJ,B,0.0118500003591179,0.2363364556804299,0.0028005870846857,3538.0,7.915735117822912e-07
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,0SVJ,C,0.0118500003591179,0.095975175499916,0.0011373058641404,31234.0,3.64124308170714e-08
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,0SVJ,D,0.0118500003591179,0.0050932103767991,6.0354544794132345e-05,4121.0,1.4645606598915882e-08
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,1SVJ,A,0.0118500003591179,1.5274999323301015,0.0181008747466642,18741.0,9.658435914126393e-07
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,1SVJ,B,0.0118500003591179,0.6565990019589663,0.0077806984090102,3974.0,1.9579009584826887e-06
t-channel_mMed-4000_mDark-20_rinv-0p7_alpha-peak_yukawa-1,4000,20,0.7,1.0,2016,1SVJ,C,0.0118500003591179,0.1136803850531578,0.0013471126037045,23117.0,5.8273677540536453e-08
